timestamp,cpu_energy_consumed,gpu_energy_consumed,ram_energy_consumed,total_consumption
2023-06-28 00:29:35.435071,0.009377830669283868,0.006856547984301248,0.00017815241947941477,0.01641253107306453
2023-06-28 00:34:35.438197,0.01875292180478573,0.013737995423806243,0.00035625881873785977,0.03284717604732983
2023-06-28 00:39:35.436480,0.02812786200642586,0.020592438548222382,0.0005343725504635846,0.04925467310511182
2023-06-28 00:44:35.436605,0.03750285897403956,0.0274810421061786,0.0007124884857249896,0.06569638956594313
2023-06-28 00:49:35.435334,0.0468778111487627,0.0343124027423452,0.0008906052978720935,0.08208081918897998
2023-06-28 00:54:35.436059,0.05625282647460699,0.04116690087662233,0.0010687231000657787,0.09848845045129509
2023-06-28 00:59:35.438356,0.06562789066880942,0.048028600696929824,0.0012468408864005943,0.11490333225213982
2023-06-28 01:04:35.435964,0.07500280795991421,0.05491716993366043,0.0014249576366184352,0.13134493553019305
2023-06-28 01:09:35.445051,0.08437808398902416,0.06184367294753088,0.0016030761404665897,0.14782483307702163
2023-06-28 01:14:35.438326,0.0937528648674488,0.06872498951796387,0.001781189479980185,0.16425904386539283
2023-06-28 01:19:35.482066,0.10312922478467225,0.07560736441114307,0.0019593072460045743,0.18069589644181988
2023-06-28 01:24:35.437910,0.11250283823907374,0.08246080331414953,0.0021373993942950613,0.1971010409475183
2023-06-28 01:29:35.438089,0.12187783686816692,0.08931528706131606,0.002315517995693537,0.21350864192517643
2023-06-28 01:34:35.440315,0.13125289870798587,0.09616980786850282,0.0024936367267953457,0.22991634330328395
2023-06-28 01:39:35.438813,0.1406278458610177,0.10309625672595331,0.0026717543763752597,0.24639585696334618
2023-06-28 01:44:35.447009,0.15000309249013663,0.10995077354549715,0.0028498731400444987,0.2628037391756782
2023-06-28 01:49:35.442880,0.15937795370817184,0.11683213582084194,0.0030279872409072458,0.27923807676992096
2023-06-28 01:54:35.439450,0.16875283689051868,0.12368653501036712,0.003206104005927422,0.2956454759068131
2023-06-28 01:59:35.442770,0.17812793190032244,0.1305680698946292,0.0033842230267377665,0.3120802248216893
2023-06-28 02:04:35.441211,0.18750287588685752,0.13744950956807284,0.003562340257755397,0.3285147257126856
2023-06-28 02:09:35.441146,0.19687786702066662,0.14435348795592534,0.003740458629057895,0.34497181360564966
2023-06-28 02:14:35.441451,0.20625286928564313,0.15123497753451678,0.003918577236403467,0.3614064240565632
2023-06-28 02:19:35.443106,0.21562791389971975,0.15811649139572262,0.004096695858333583,0.3778411011537758
2023-06-28 02:24:35.443603,0.22500292023271326,0.1649979796781475,0.004274813877714932,0.39427571378857545
2023-06-28 02:29:35.443308,0.23437790426611904,0.17185960827296667,0.004452931839749244,0.41069044437883473
2023-06-28 02:34:35.443415,0.24375290003418926,0.1787410868314077,0.004631050233089906,0.4271250370986866
2023-06-28 02:39:35.443505,0.2531278956755996,0.18552994244856366,0.004809168886211164,0.4434670070103742
2023-06-28 02:44:35.443314,0.26250288104265934,0.1922623378642995,0.004987287761357638,0.45975250666831624
2023-06-28 02:49:35.445140,0.27187793073058136,0.19899477195400234,0.005165407009189296,0.47603810969377275
2023-06-28 02:54:35.443687,0.28125287874043,0.20563886491106823,0.005343525391434127,0.49223526904293213
2023-06-28 02:59:35.439158,0.29062772893160593,0.2123054162729444,0.005521644891026522,0.5084547900955767
2023-06-28 03:04:35.446157,0.300002939336002,0.2189992939717318,0.0056997673341522,0.5247020006418858
2023-06-28 03:09:35.444936,0.30937789457291376,0.22559322128047532,0.005877886097050882,0.5408490019504397
2023-06-28 03:14:35.445645,0.31875290856510413,0.2322598905936204,0.006056005853117261,0.5570688050118415
2023-06-28 03:19:35.446061,0.32812791283428683,0.2389196327716848,0.006234125462205016,0.5732816710681764
2023-06-28 03:24:35.446344,0.3375029146000744,0.24553445840846505,0.006412245041132417,0.5894496180496718
2023-06-28 03:29:35.447754,0.34687795148044837,0.2521718094210526,0.006590364655600893,0.6056401255571018
2023-06-28 03:34:35.448780,0.35625297472625983,0.2588091274067959,0.006768483870802442,0.621830586003858
2023-06-28 03:39:35.451957,0.36562806569039835,0.2654464009083709,0.006946602699016402,0.6380210692977853
2023-06-28 03:44:35.449316,0.3750029737725855,0.27210607680437243,0.007124719851558527,0.6542337704285162
2023-06-28 03:49:35.447974,0.3843779234588147,0.2787433666057316,0.0073028387963077175,0.6704241288608537
2023-06-28 03:54:35.448920,0.39375294601172217,0.28538070653552094,0.007480958759005601,0.6866146113062483
2023-06-28 03:59:35.449421,0.4031279524937273,0.29196786784731743,0.007659078377336921,0.7027548987183813
2023-06-28 04:04:35.448686,0.412502919882536,0.2985393369917942,0.007837198050981946,0.7188794549253118
2023-06-28 04:09:35.521066,0.42188017401099215,0.3054670176243007,0.00801531839990873,0.7353625100352013
2023-06-28 04:14:35.450289,0.43125295349210513,0.31234686622318886,0.0081933960361669,0.7517932157514606
2023-06-28 04:19:35.450932,0.440627964988351,0.31925800471081506,0.008371515929430714,0.7682574856285964
2023-06-28 04:24:35.451491,0.4500029755085708,0.3261691622798526,0.008549635734054062,0.7847217735224772
2023-06-28 04:29:35.453366,0.4593780270442368,0.3330076416549829,0.00872775560291181,0.8011134243021313
2023-06-28 04:34:35.449683,0.4687529005780818,0.3398389473416633,0.008905874592161024,0.8174977225119059
2023-06-28 04:39:35.452539,0.47812798295915143,0.34674299031627115,0.00908399610534939,0.8339549693807717
2023-06-28 04:44:35.449472,0.4875028783529999,0.35365406578690467,0.009262116262823583,0.8504190604027279
