timestamp,cpu_energy_consumed,gpu_energy_consumed,ram_energy_consumed,total_consumption
2023-06-27 16:01:08.627102,0.009445507586002351,0.0063848222207101195,0.00015107483878549734,0.01598140464549797
2023-06-27 16:06:07.089485,0.018772450506687167,0.012689500350930957,0.00032381810486459424,0.03178576896248272
2023-06-27 16:11:07.094960,0.028147611908614638,0.01902674930341297,0.0004975067227558095,0.04767186793478342
2023-06-27 16:16:07.098025,0.037522699810564525,0.025329617481980857,0.0006639515716935769,0.06351626886423896
2023-06-27 16:21:07.091114,0.046897476442158234,0.031632296043263015,0.0008429527454873793,0.07937272523090862
2023-06-27 16:26:10.058627,0.0563651982471347,0.03804836583942407,0.0010059437827660098,0.09541950786932475
2023-06-27 16:31:10.067092,0.06574045489728453,0.04437916696241134,0.0011897496351605536,0.11130937149485638
2023-06-27 16:36:10.083892,0.07511597224324944,0.05071018322354258,0.001279145347337717,0.12710530081412968
2023-06-27 16:41:10.086888,0.08449105855077507,0.057040894734147196,0.0014489692792256548,0.1429809225641479
2023-06-27 16:46:10.086624,0.09386604065448048,0.06337154568306241,0.001621054268759335,0.1588586406063022
2023-06-27 16:51:10.100964,0.10324147604405882,0.06966812415592545,0.0017957003428879005,0.17470530054287214
2023-06-27 16:56:10.086675,0.11261602164804937,0.07599847429884878,0.001967144590731212,0.19058164053762935
2023-06-27 17:01:10.293441,0.12199747049808504,0.08231213560942538,0.002122976846589608,0.2064325829541
2023-06-27 17:06:13.965205,0.13148720618337395,0.0887268570269192,0.0022836923468546183,0.22249775555714774
2023-06-27 17:11:10.296498,0.14074755121022464,0.09495255776263602,0.002449038996169071,0.2381491479690297
2023-06-27 17:16:10.296871,0.15012255553901196,0.10127664531527546,0.0026357905555250867,0.2540349914098125
2023-06-27 17:21:10.293090,0.15949743048846723,0.107579386090503,0.0027897770014029405,0.2698665935803731
2023-06-27 17:26:10.303457,0.1688727399632335,0.1139102341856538,0.00295774674478008,0.2857407208936673
2023-06-27 17:31:10.299920,0.1782475878223777,0.12021287544361459,0.003142452979956076,0.3016029162459483
2023-06-27 17:36:10.315332,0.18762305598706008,0.126543814142313,0.003302739584374342,0.3174696097137474
2023-06-27 17:41:10.298944,0.19699753552675248,0.1328397533130439,0.003482088797285027,0.33331937763708136
2023-06-27 17:46:11.501559,0.20641010852903127,0.139195783660011,0.0036389103688790744,0.34924480255792134
2023-06-27 17:51:11.503783,0.2157851699218154,0.14549861520147772,0.003797139169588176,0.36508092429288125
2023-06-27 17:56:11.502566,0.22516012392938137,0.15178533325654764,0.003967047557824429,0.38091250474375343
2023-06-27 18:01:11.506937,0.2345352520942688,0.15812258031028423,0.004136141314130388,0.3967939737186834
2023-06-27 18:06:11.505639,0.2439102036729455,0.1644318797617526,0.004315245787262804,0.4126573292219609
2023-06-27 18:11:13.071205,0.2533341196849942,0.17077412028858813,0.004471648581535228,0.4285798885551176
2023-06-27 18:16:11.634760,0.26266422313451765,0.17704676060956867,0.0046326595597188415,0.4443436433038052
2023-06-27 18:21:11.636957,0.272039282515645,0.1833838435905469,0.004803162372267579,0.46022628847845953
2023-06-27 18:26:11.630467,0.2814140718355775,0.1897143300563891,0.004978399772844726,0.4761068016648113
2023-06-27 18:31:15.445046,0.29090826837718486,0.19609728717856242,0.00514008971790913,0.49214564527365634
2023-06-27 18:36:11.938122,0.3001736675128341,0.2023105318834889,0.005300495969916646,0.5077846953662395
2023-06-27 18:41:11.934219,0.30954853816330435,0.20861977449239813,0.005476085245407625,0.52364439790111
2023-06-27 18:46:11.948527,0.3189239717423916,0.2149003011407457,0.005651881121698565,0.5394761540048356
2023-06-27 18:51:11.936023,0.3282985689043999,0.22120281250079735,0.005806744113643895,0.5553081255188409
2023-06-27 18:56:11.933128,0.3376734702587128,0.2275120569549837,0.005983410422444082,0.5711689376361403
2023-06-27 19:01:11.937544,0.34704860052466396,0.23381497691839598,0.006159998599222232,0.5870235760422818
2023-06-27 19:06:11.938543,0.35642362388968474,0.24011782504523896,0.006318569529890264,0.6028600184648136
2023-06-27 19:11:11.932598,0.36579843101650483,0.24644177816578927,0.006491452828222927,0.6187316620105167
2023-06-27 19:16:11.936183,0.3751735329106451,0.252744669611972,0.00667131873861305,0.6345895212612297
2023-06-27 19:21:11.944294,0.3845487782061101,0.25904103343788565,0.006854806015264412,0.6504446176592598
2023-06-27 19:26:12.070370,0.39392770154029144,0.2653464620759577,0.0070175894205750005,0.6662917530368238
2023-06-27 19:31:12.079538,0.40330296602845206,0.27165596103297496,0.007191252779939765,0.6821501798413664
2023-06-27 19:36:12.080066,0.41267797391116634,0.27793620156923293,0.007361137292165767,0.6979753127725646
2023-06-27 19:41:12.067776,0.4220525814741851,0.2842387692424226,0.007538658474788552,0.7138300091913958
2023-06-27 19:46:12.067252,0.43142755318433057,0.29051249578061156,0.007717692211423808,0.7296577411763656
2023-06-27 19:51:12.090078,0.44080325359106076,0.2968157828714209,0.007901810394816881,0.7455208468572981
2023-06-27 19:56:12.070072,0.4501776187792422,0.3031181868397837,0.008078101620621956,0.7613739072396474
2023-06-27 20:01:12.073751,0.4595527262687684,0.30942109286767294,0.00823356707271688,0.7772073862091579
2023-06-27 20:06:12.072068,0.46892766559124005,0.3157517084063389,0.008392628194314225,0.7930720021918928
2023-06-27 20:11:12.074994,0.4783027453795077,0.32205456509887004,0.008551738898754189,0.8089090493771314
2023-06-27 20:16:12.078405,0.487677843861282,0.32835745182140136,0.008714578100704895,0.8247498737833877
